trial_id,task,raw_reward,error_type,classification,review_path,screen_flags,adjusted_reward,trial_url
da0d8134-a325-456c-ad3c-c190f2b74797,dna-assembly,0,,not_rewarded,not_applicable,,0,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/da0d8134-a325-456c-ad3c-c190f2b74797
107dc820-7365-423c-a832-85186c5b6873,dna-insert,0,,not_rewarded,not_applicable,,0,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/107dc820-7365-423c-a832-85186c5b6873
6798cd6c-ed5e-4f29-a04e-269f155301f3,dna-insert,0,,not_rewarded,not_applicable,,0,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/6798cd6c-ed5e-4f29-a04e-269f155301f3
7a27ece8-053a-4681-8e22-0cf2ffac27e6,dna-insert,0,,not_rewarded,not_applicable,,0,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/7a27ece8-053a-4681-8e22-0cf2ffac27e6
c9535e60-99c2-48db-8bea-2e0cc84b8f25,dna-insert,1,,clean,full_log_screen,,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/c9535e60-99c2-48db-8bea-2e0cc84b8f25
d35fbada-6200-46eb-9db0-e5d7eaa6ef4e,dna-insert,0,,not_rewarded,not_applicable,,0,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/d35fbada-6200-46eb-9db0-e5d7eaa6ef4e
5269b4ba-6c05-4cdc-ac10-6100762fef94,extract-elf,1,,clean,full_log_screen,,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/5269b4ba-6c05-4cdc-ac10-6100762fef94
5b83ef17-d57d-456e-9ab6-0f1b17465af8,extract-elf,1,,clean,full_log_screen,,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/5b83ef17-d57d-456e-9ab6-0f1b17465af8
89d5d996-9f13-42c1-a6eb-5ed4bc37d457,extract-elf,1,,clean,full_log_screen,,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/89d5d996-9f13-42c1-a6eb-5ed4bc37d457
8fb7f3c6-ca61-441b-9d2d-fe9910271802,extract-elf,1,,clean,full_log_screen,,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/8fb7f3c6-ca61-441b-9d2d-fe9910271802
9e223afb-1770-47c3-9c84-5a947abd8869,extract-elf,1,,clean,full_log_screen,,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/9e223afb-1770-47c3-9c84-5a947abd8869
1ee940a8-f5ee-44af-8d2d-bbf90d0c4f9a,extract-moves-from-video,0,,not_rewarded,not_applicable,,0,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/1ee940a8-f5ee-44af-8d2d-bbf90d0c4f9a
53c92d5e-c037-4042-91bd-4f8c9f4cec97,extract-moves-from-video,0,,not_rewarded,not_applicable,,0,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/53c92d5e-c037-4042-91bd-4f8c9f4cec97
5e671411-fc75-464a-8254-118e29420364,extract-moves-from-video,0,,not_rewarded,not_applicable,,0,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/5e671411-fc75-464a-8254-118e29420364
a8115ec2-a0c7-4a96-905a-4112151c30f3,extract-moves-from-video,0,,not_rewarded,not_applicable,,0,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/a8115ec2-a0c7-4a96-905a-4112151c30f3
d5fc4833-d968-476c-a2b5-258c39c467d1,extract-moves-from-video,0,,not_rewarded,not_applicable,,0,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/d5fc4833-d968-476c-a2b5-258c39c467d1
02392ddf-b24f-454c-9498-ec35a07714e7,feal-differential-cryptanalysis,1,,clean,full_log_screen,,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/02392ddf-b24f-454c-9498-ec35a07714e7
07e606fd-501f-44ff-8686-3efb7835ac50,feal-differential-cryptanalysis,1,,clean,full_log_screen,,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/07e606fd-501f-44ff-8686-3efb7835ac50
36bdf49c-21e9-4ae6-b8bd-a58063dfc916,feal-differential-cryptanalysis,1,,clean,candidate_manual_review,solution_keys;test_tamper,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/36bdf49c-21e9-4ae6-b8bd-a58063dfc916
8e20c28e-c4c8-4a3c-a552-8c2678f9f1cc,feal-differential-cryptanalysis,1,,clean,full_log_screen,,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/8e20c28e-c4c8-4a3c-a552-8c2678f9f1cc
c612157d-9306-49e4-a747-5ec561ecfbd3,feal-differential-cryptanalysis,0,,not_rewarded,not_applicable,,0,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/c612157d-9306-49e4-a747-5ec561ecfbd3
07b17c6a-1d1b-46ca-8749-cd7fe0ce2af7,feal-linear-cryptanalysis,0,NonZeroAgentExitCodeError,not_rewarded,not_applicable,,0,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/07b17c6a-1d1b-46ca-8749-cd7fe0ce2af7
0a351406-db58-42c9-b28c-09977d0b7232,feal-linear-cryptanalysis,1,,clean,full_log_screen,,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/0a351406-db58-42c9-b28c-09977d0b7232
7de0f5b6-a0b6-44a6-9b42-0893a5b936c9,feal-linear-cryptanalysis,1,,clean,full_log_screen,,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/7de0f5b6-a0b6-44a6-9b42-0893a5b936c9
90c5594d-9a0e-417f-9a08-4b0f645b2158,feal-linear-cryptanalysis,1,,clean,full_log_screen,,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/90c5594d-9a0e-417f-9a08-4b0f645b2158
e66dc3c7-9931-4549-aed5-e5b3ee663be6,feal-linear-cryptanalysis,0,,not_rewarded,not_applicable,,0,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/e66dc3c7-9931-4549-aed5-e5b3ee663be6
19484705-cd65-46a6-8cfc-f43e9759cc62,filter-js-from-html,0,,not_rewarded,not_applicable,,0,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/19484705-cd65-46a6-8cfc-f43e9759cc62
7e8e019b-db24-4c97-bfe0-2c66f637ee16,filter-js-from-html,0,,not_rewarded,not_applicable,,0,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/7e8e019b-db24-4c97-bfe0-2c66f637ee16
9b7b203c-d36b-4416-9063-8328da7c3d8d,filter-js-from-html,0,,not_rewarded,not_applicable,,0,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/9b7b203c-d36b-4416-9063-8328da7c3d8d
a9a97a7e-cb22-4d5a-9619-e72886a58337,filter-js-from-html,0,,not_rewarded,not_applicable,,0,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/a9a97a7e-cb22-4d5a-9619-e72886a58337
b4f0c185-107a-431b-98f6-4228e2a61e02,filter-js-from-html,0,,not_rewarded,not_applicable,,0,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/b4f0c185-107a-431b-98f6-4228e2a61e02
2d2fd54d-a49d-4b4c-ac64-d01032b27a08,financial-document-processor,1,,clean,full_log_screen,,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/2d2fd54d-a49d-4b4c-ac64-d01032b27a08
7d8f839b-d6ee-4e43-a74a-3775a8566fb8,financial-document-processor,1,,clean,full_log_screen,,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/7d8f839b-d6ee-4e43-a74a-3775a8566fb8
8a18f76f-44fb-49b7-bf5c-317bac59dafe,financial-document-processor,1,,clean,full_log_screen,,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/8a18f76f-44fb-49b7-bf5c-317bac59dafe
b3cb7c46-223c-4aaf-97d1-53f8480eab08,financial-document-processor,1,,clean,full_log_screen,,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/b3cb7c46-223c-4aaf-97d1-53f8480eab08
db7af681-8cdc-405e-a492-2dfb06fd1922,financial-document-processor,1,,clean,full_log_screen,,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/db7af681-8cdc-405e-a492-2dfb06fd1922
08ee1086-44c5-4318-9945-d97e294d4721,fix-code-vulnerability,1,,clean,full_log_screen,,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/08ee1086-44c5-4318-9945-d97e294d4721
41fc39b1-6c9e-44d3-8368-570dc992378e,fix-code-vulnerability,,RuntimeError,not_rewarded,not_applicable,,0,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/41fc39b1-6c9e-44d3-8368-570dc992378e
66a7ab5e-9e7e-4081-b8c9-ec2c206e71cf,fix-code-vulnerability,1,,clean,full_log_screen,,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/66a7ab5e-9e7e-4081-b8c9-ec2c206e71cf
7984067e-8d7e-4db7-97ee-b27ff1460d25,fix-code-vulnerability,1,,clean,full_log_screen,,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/7984067e-8d7e-4db7-97ee-b27ff1460d25
c8983c4c-3f2f-4947-9c9d-3a7227ad2b61,fix-code-vulnerability,1,,clean,full_log_screen,,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/c8983c4c-3f2f-4947-9c9d-3a7227ad2b61
71c68df1-4928-4d65-92c8-a2747a7c1930,fix-git,,AddTestsDirError,not_rewarded,not_applicable,,0,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/71c68df1-4928-4d65-92c8-a2747a7c1930
799fa52a-e3d8-4902-9c42-d0354da5cba1,fix-git,1,,clean,candidate_manual_review,external_fetch;git_forensics,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/799fa52a-e3d8-4902-9c42-d0354da5cba1
97c53092-ffae-4392-9408-7a93148d002d,fix-git,1,,clean,candidate_manual_review,external_fetch;git_forensics,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/97c53092-ffae-4392-9408-7a93148d002d
b8ef737b-6278-4d24-8d6b-007de6181c7e,fix-git,1,,clean,candidate_manual_review,external_fetch;git_forensics,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/b8ef737b-6278-4d24-8d6b-007de6181c7e
f4a6b81c-7683-46a7-98a3-e891c98390b8,fix-git,1,,clean,candidate_manual_review,external_fetch;git_forensics,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/f4a6b81c-7683-46a7-98a3-e891c98390b8
348d7dd5-e901-4b88-bf7b-93ee9856b90e,fix-ocaml-gc,1,,clean,candidate_manual_review,git_forensics,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/348d7dd5-e901-4b88-bf7b-93ee9856b90e
40040631-3483-4ce6-ad11-89f3faed4419,fix-ocaml-gc,1,,clean,candidate_manual_review,external_fetch;git_forensics;web_tool,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/40040631-3483-4ce6-ad11-89f3faed4419
7ea21262-c9ac-4599-9258-a659ac3c9cd4,fix-ocaml-gc,0,,not_rewarded,not_applicable,,0,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/7ea21262-c9ac-4599-9258-a659ac3c9cd4
9792a5fd-196b-4dfb-92e5-649ffb1ade6f,fix-ocaml-gc,1,,clean,candidate_manual_review,git_forensics,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/9792a5fd-196b-4dfb-92e5-649ffb1ade6f
d4fc99ba-8109-4c7f-abe8-fff0c40db38f,fix-ocaml-gc,1,,clean,candidate_manual_review,external_fetch;git_forensics;web_tool,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/d4fc99ba-8109-4c7f-abe8-fff0c40db38f
0acaa84b-3612-4aea-839b-dfe50c41ad40,gcode-to-text,0,,not_rewarded,not_applicable,,0,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/0acaa84b-3612-4aea-839b-dfe50c41ad40
17721b71-3306-4703-bba2-7fe53c698258,gcode-to-text,0,,not_rewarded,not_applicable,,0,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/17721b71-3306-4703-bba2-7fe53c698258
1e769a00-008f-45ae-a61f-564b65225c17,gcode-to-text,0,,not_rewarded,not_applicable,,0,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/1e769a00-008f-45ae-a61f-564b65225c17
2cbb5aaa-1bba-4846-bc1e-c8aa7a57345c,gcode-to-text,0,,not_rewarded,not_applicable,,0,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/2cbb5aaa-1bba-4846-bc1e-c8aa7a57345c
e10d19d2-332f-4736-bd8c-0f8809f8404d,gcode-to-text,0,,not_rewarded,not_applicable,,0,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/e10d19d2-332f-4736-bd8c-0f8809f8404d
120ca152-f42d-40e4-80ec-f022817a64e6,git-leak-recovery,1,,clean,candidate_manual_review,git_forensics,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/120ca152-f42d-40e4-80ec-f022817a64e6
618f54c7-6ce0-4ce2-962d-e8bf7cda0dea,git-leak-recovery,1,,clean,candidate_manual_review,git_forensics,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/618f54c7-6ce0-4ce2-962d-e8bf7cda0dea
b780cab1-a6fd-4445-b81a-a4a3021160f1,git-leak-recovery,1,,clean,candidate_manual_review,git_forensics,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/b780cab1-a6fd-4445-b81a-a4a3021160f1
bf2efebb-4598-443b-94d2-b6230c377dd0,git-leak-recovery,1,,clean,candidate_manual_review,git_forensics,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/bf2efebb-4598-443b-94d2-b6230c377dd0
e7afafc6-67b9-4bfe-b1c1-1e2248e73ca9,git-leak-recovery,1,,clean,candidate_manual_review,git_forensics,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/e7afafc6-67b9-4bfe-b1c1-1e2248e73ca9
2ba79f88-fb04-44af-88a1-3af1d3b945e1,git-multibranch,1,,clean,candidate_manual_review,external_fetch;git_forensics,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/2ba79f88-fb04-44af-88a1-3af1d3b945e1
2eaef15d-f842-4692-a9fa-9dc52e8bcf55,git-multibranch,1,,clean,candidate_manual_review,external_fetch,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/2eaef15d-f842-4692-a9fa-9dc52e8bcf55
3d4082c9-273b-4f83-875d-dfbded5313e5,git-multibranch,1,,clean,candidate_manual_review,external_fetch;git_forensics,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/3d4082c9-273b-4f83-875d-dfbded5313e5
71616926-5669-4a5e-af6a-435823f9e8e2,git-multibranch,1,,clean,candidate_manual_review,external_fetch;test_tamper,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/71616926-5669-4a5e-af6a-435823f9e8e2
e77a8c5e-fe8f-4bad-91ce-9ac3990ceaec,git-multibranch,1,,clean,candidate_manual_review,external_fetch,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/e77a8c5e-fe8f-4bad-91ce-9ac3990ceaec
150532df-87cf-4306-accd-f79b1ce478da,gpt2-codegolf,0,,not_rewarded,not_applicable,,0,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/150532df-87cf-4306-accd-f79b1ce478da
345f18ee-4781-4e27-b5f6-2537fd9af1da,gpt2-codegolf,0,,not_rewarded,not_applicable,,0,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/345f18ee-4781-4e27-b5f6-2537fd9af1da
38df7cd0-7646-48ea-8b6c-929e69760ebe,gpt2-codegolf,0,,not_rewarded,not_applicable,,0,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/38df7cd0-7646-48ea-8b6c-929e69760ebe
3ec44890-8d26-4b22-962a-1705de2c2f96,gpt2-codegolf,0,,not_rewarded,not_applicable,,0,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/3ec44890-8d26-4b22-962a-1705de2c2f96
41c45596-53f0-44f7-9d25-d2c83c9055c3,gpt2-codegolf,0,,not_rewarded,not_applicable,,0,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/41c45596-53f0-44f7-9d25-d2c83c9055c3
6e47935d-95e3-4d46-955c-119fff049611,headless-terminal,1,,clean,full_log_screen,,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/6e47935d-95e3-4d46-955c-119fff049611
b3463553-dbc0-4f88-9994-1328ff926e61,headless-terminal,1,,clean,candidate_manual_review,test_tamper,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/b3463553-dbc0-4f88-9994-1328ff926e61
bef3928c-b3e4-494e-86b6-d345ef61c251,headless-terminal,1,,clean,full_log_screen,,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/bef3928c-b3e4-494e-86b6-d345ef61c251
c1deb5b6-ce73-4720-a116-3bb92568990d,headless-terminal,1,,clean,candidate_manual_review,test_tamper,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/c1deb5b6-ce73-4720-a116-3bb92568990d
f449102c-92ac-4091-9e9b-bdc667f12d41,headless-terminal,1,,clean,full_log_screen,,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/f449102c-92ac-4091-9e9b-bdc667f12d41
0f9b9758-bfd2-4dfd-8501-08f03f31c106,hf-model-inference,1,,clean,candidate_manual_review,external_fetch,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/0f9b9758-bfd2-4dfd-8501-08f03f31c106
6721089e-d084-4567-a4c4-c1f7f6a26a50,hf-model-inference,1,,clean,candidate_manual_review,external_fetch,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/6721089e-d084-4567-a4c4-c1f7f6a26a50
75b3d531-d180-4ded-8e73-70728ba24e72,hf-model-inference,1,,clean,candidate_manual_review,external_fetch,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/75b3d531-d180-4ded-8e73-70728ba24e72
911416cc-df08-4592-890b-16517cd61ddc,hf-model-inference,1,,clean,candidate_manual_review,external_fetch,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/911416cc-df08-4592-890b-16517cd61ddc
e00a0b3e-3be7-442c-8931-78c160a1a85e,hf-model-inference,1,,clean,candidate_manual_review,external_fetch,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/e00a0b3e-3be7-442c-8931-78c160a1a85e
32bbded4-a502-4f7d-af04-d2c911828766,install-windows-3.11,0,,not_rewarded,not_applicable,,0,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/32bbded4-a502-4f7d-af04-d2c911828766
540a58b0-c6a1-4e6f-aaaf-38d0b35f1cea,install-windows-3.11,0,,not_rewarded,not_applicable,,0,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/540a58b0-c6a1-4e6f-aaaf-38d0b35f1cea
54a4bdae-3252-4844-a1d1-a5576efee174,install-windows-3.11,0,,not_rewarded,not_applicable,,0,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/54a4bdae-3252-4844-a1d1-a5576efee174
62f5fef8-0fc4-41d9-bfe4-8ac1b6e9a3a9,install-windows-3.11,0,,not_rewarded,not_applicable,,0,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/62f5fef8-0fc4-41d9-bfe4-8ac1b6e9a3a9
96d9e8d5-7bb5-44c3-83d5-0c93fe39188b,install-windows-3.11,0,,not_rewarded,not_applicable,,0,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/96d9e8d5-7bb5-44c3-83d5-0c93fe39188b
14c198a1-d325-4846-8e0e-7f4a6f94237f,kv-store-grpc,0,,not_rewarded,not_applicable,,0,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/14c198a1-d325-4846-8e0e-7f4a6f94237f
3f179a06-c81a-4663-9f3f-7a26cc1d157f,kv-store-grpc,1,,clean,full_log_screen,,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/3f179a06-c81a-4663-9f3f-7a26cc1d157f
9f1d2ba5-4781-4c7c-a34c-b89609e24f62,kv-store-grpc,,AgentSetupTimeoutError,not_rewarded,not_applicable,,0,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/9f1d2ba5-4781-4c7c-a34c-b89609e24f62
a7a09edf-2b25-4cb7-b4c7-999080523f80,kv-store-grpc,1,,clean,full_log_screen,,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/a7a09edf-2b25-4cb7-b4c7-999080523f80
e2faaab1-095a-48e7-a402-911b3ca18555,kv-store-grpc,1,,clean,full_log_screen,,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/e2faaab1-095a-48e7-a402-911b3ca18555
00680a4a-5a1d-4ea5-a3b7-f53571c05d36,large-scale-text-editing,1,,clean,full_log_screen,,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/00680a4a-5a1d-4ea5-a3b7-f53571c05d36
0e3f0105-c4df-4c26-b94c-357e0dcc1ad7,large-scale-text-editing,1,,clean,full_log_screen,,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/0e3f0105-c4df-4c26-b94c-357e0dcc1ad7
1c7dc2d3-eb22-45d9-b152-bfa1ba4737ab,large-scale-text-editing,1,,clean,full_log_screen,,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/1c7dc2d3-eb22-45d9-b152-bfa1ba4737ab
7e33863a-a976-49fb-837c-10d0694dae1a,large-scale-text-editing,1,,clean,full_log_screen,,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/7e33863a-a976-49fb-837c-10d0694dae1a
829a353b-bd9d-40c7-9ffa-6c6f2c035581,large-scale-text-editing,1,,clean,full_log_screen,,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/829a353b-bd9d-40c7-9ffa-6c6f2c035581
70f4ec19-5828-4676-97bf-04d5acdc6946,largest-eigenval,1,,clean,full_log_screen,,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/70f4ec19-5828-4676-97bf-04d5acdc6946
a19560a3-4a56-47d2-8eae-f5f3264822d1,largest-eigenval,1,,clean,full_log_screen,,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/a19560a3-4a56-47d2-8eae-f5f3264822d1
c54fd5d5-100a-480e-ab44-e0e59b38f5df,largest-eigenval,0,,not_rewarded,not_applicable,,0,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/c54fd5d5-100a-480e-ab44-e0e59b38f5df
e17883f1-8fd8-48b1-9ba5-2ff15fb94a50,largest-eigenval,0,,not_rewarded,not_applicable,,0,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/e17883f1-8fd8-48b1-9ba5-2ff15fb94a50
e600a7a0-2c02-44fc-9257-1f506a6def35,largest-eigenval,0,,not_rewarded,not_applicable,,0,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/e600a7a0-2c02-44fc-9257-1f506a6def35
6a98694d-b1fb-4628-853e-9811ab2e459b,llm-inference-batching-scheduler,1,,clean,full_log_screen,,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/6a98694d-b1fb-4628-853e-9811ab2e459b
734fa081-b747-41fa-b202-b460fdc04795,llm-inference-batching-scheduler,1,,clean,full_log_screen,,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/734fa081-b747-41fa-b202-b460fdc04795
98cb2590-47d0-4e38-ac2d-f92109f1f606,llm-inference-batching-scheduler,1,,clean,full_log_screen,,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/98cb2590-47d0-4e38-ac2d-f92109f1f606
b44d5886-d723-4e6c-a11c-26142ea73e76,llm-inference-batching-scheduler,1,,clean,full_log_screen,,1,https://hub.harborframework.com/jobs/dbd5aafc-cd65-42f3-b073-657a2ebd2a7c/trials/b44d5886-d723-4e6c-a11c-26142ea73e76
